timestamp	commit	toffoli	clifford	qubits	ops	correct	notes
1776494870	886ff64	32628.000	166383.879	3485	34038137	FAIL	probe-failures | CLASSICAL MISMATCH shot 25: got (0x666ca77a7571e931c33eafa07f33eb3c161ce4c4ae637061e9dbb55113edb1a0,0x38a705d8e280108d9746eeee710114f2e19831397af026da94431c7b0492419) exp (0xf1087e683e80195bbb2507257215bc0b772e1bb807e8d12a9542adc5376af00a,0xcee445f934224df98e3aa2ce2bf172e1f0de229072665a5f1d64b73ce5a69eee)
1776494956	886ff64	4600548.000	23459120.934	3225	34037097	OK	back-to-committed
1776495096	886ff64	2610240.000	13310121.102	3225	34037098	FAIL	dummy-alloc-probe | CLASSICAL MISMATCH shot 5107: got (0xff0fe2f98902407490682a361a7fd259daf8d3ceb88a57d110bbd1b165a220df,0x3c52d55be9f5e4568ff32a8bec014895f8dde8ccca45606cc1706e2b57b76177) exp (0x41a769b790715954ddd4c3529f0c6e6ce9725e85dc44a666fc6966cc06ace9b8,0x53103e02e1a60f59ad7fcc32b611dace6617b2251d3349993de6ecd9156753d1)
1776495292	886ff64	5407089.000	27965217.778	3110	39918755	OK	K1K2-511
1776495347	886ff64	5407089.000	27965200.328	3110	39918756	OK	K=511-with-dummy
1776495525	886ff64	5291425.000	27375726.606	3370	39155779	OK	karatsuba-2level-K511
1776495565	886ff64	2544615.035	12975678.133	3485	33274121	FAIL	karatsuba-2level-K396-probe | CLASSICAL MISMATCH shot 5086: got (0x4f5669398e9afbe2b1b2faf001181d5565901212c1559535f8f653040c7756c2,0x292300508e34a8894be7e816217c655c8adfa06442d804417d29afef43601220) exp (0x5c7382d6e4451b287c1827ea8c0cb84faf63fb760da44e432a23caf99e44874c,0x7b0a2fae6f5fbe8468764e6f428282d7faa5441fa83c6532c804c8db87c68088)
1776495591	886ff64	2544615.035	12975678.133	3485	33274121	FAIL	karatsuba-2level-K396-count-failures | CLASSICAL MISMATCH shot 5086: got (0x4f5669398e9afbe2b1b2faf001181d5565901212c1559535f8f653040c7756c2,0x292300508e34a8894be7e816217c655c8adfa06442d804417d29afef43601220) exp (0x5c7382d6e4451b287c1827ea8c0cb84faf63fb760da44e432a23caf99e44874c,0x7b0a2fae6f5fbe8468764e6f428282d7faa5441fa83c6532c804c8db87c68088)
1776495642	886ff64	4768603.000	24404147.262	3449	35344503	OK	karatsuba-2level-K432
1776495677	886ff64	4768603.000	24404147.262	3449	35344503	OK	check-failure
1776495723	886ff64	4612483.000	23554820.544	3469	34205383	OK	karatsuba-2level-K412
1776495757	886ff64	4612483.000	23554820.544	3469	34205383	OK	check-failure
1776495804	886ff64	4530823.000	23115460.293	3479	33609423	OK	2L-K402
1776495833	886ff64	4530823.000	23115460.293	3479	33609423	OK	check
1776495880	886ff64	4514203.000	23026429.561	3481	33488119	OK	2L-K400
1776495916	886ff64	4514203.000	23026429.561	3481	33488119	OK	2L-K400
1776495959	886ff64	4497487.000	22936988.192	3483	33366111	OK	2L-K398
1776495993	886ff64	4497487.000	22936988.192	3483	33366111	OK	2L-K398-check
1776496033	886ff64	3279266.518	16722604.859	3484	33304843	FAIL	2L-K397 | CLASSICAL MISMATCH shot 6540: got (0xb67957b743d2928a2e792bd935b98c1532456ab2a04fc1f9fc50d8d0acaa9620,0x7b300981f66b2a1ea4439800d5909b50371a7cf38a94c98dfe4bfd0229d9e3dc) exp (0x3315feeb11c7f138b0c46c3dd892b589d40cf0d49576477cf429f59ae5a6227d,0x97f2e9b59cbc9127e306c47fed61bce2d87a214c07e0979077259525b9d82284)
1776496142	886ff64	4600548.000	23459120.934	3225	34037097	OK	revert-final-check
1776496694	886ff64	4497487.000	22936988.192	3483	33366111	OK	2L-K398-retry
1776496723	886ff64	477561.809	2435326.883	3485	33304755	FAIL	2L-K396-K398 | CLASSICAL MISMATCH shot 910: got (0xcc3609382b808f6984019dfa9f193b79d4a6f054bb84461d6d566c2921daa099,0xd8b8fbf43ec1c3e903ffdc9e7b1eff36c033d621e4cdfdff09aa51c470daa33) exp (0xdf27fe326507de47c286cef8879e6edffd64f90b26c6ef61aaf3dc16321b68e2,0xa82bb31ec60be33c403e4fdf2ad5f00e9d3775e67114eef88cc5fcf501569869)
1776496749	886ff64	159336.525	812570.402	3484	33335477	FAIL	2L-K397-K398 | CLASSICAL MISMATCH shot 302: got (0x11769a6ac664c817c4e4d222efd79e8a4a2d4dcfbc55691393c03d075ff67ead,0xdc2eb269d185d1a397cc30ca8eefc1857139d2b8c58427d6eb0ffe6962f201ac) exp (0xa4d985ee164d427da34d47902392918c7f7725eb833376e837abf92df8a6f799,0x51d2c93a0667449086926a5ff84905e78fab06494fcbdfaf5160220aaaf0bca7)
1776496781	886ff64	1274692.199	6500573.249	3484	33335477	FAIL	2L-K398-K397 | CLASSICAL MISMATCH shot 2556: got (0xaae18f3d766fddff2823f877da32af8a1d5523c675811ce862bd5dc219b9aa53,0xf9801d225c4d6c6122913bc0e2c1fc0e7c16cea44db5290c2ff2fc8c1095fa2e) exp (0x9c486db7c68062a8c9a6545eb460ee2fa216ea02a75da56a1de6d1918b77f7e4,0x57a71bc67dfe1b41a1ae9703b9b04bb70cf79ee32788a84a93d839d0a84a0da)
1776496855	886ff64	4497487.000	22936988.192	3483	33366111	OK	2L-K1=K2=398-final
1776497072	39526c3	746344.823	3861598.389	3370	38959757	FAIL	karatsuba-sq-K511 | CLASSICAL MISMATCH shot 1258: got (0xd7e24120afdc3c50a76c3d4d0b90cef404fd614b011b753ddaf7a92b2973c48d,0x724fa3c17e0157524647279d5d995acb827818fe472fec9de76fd662d4689bf1) exp (0xeec53fb1229b33bcdb17d4f551c69e2b61ab9cffb12bf8b3d2ee6106441af2d3,0x7d7d9e55ed4867dc599559dd62d00c84a71922ad243806de2f667c744ffb40dc)
1776497147	39526c3	5360297.000	27761002.568	3370	39644365	OK	sq-via-general-karatsuba-K511
1776497186	39526c3	5360297.000	27761002.568	3370	39644365	OK	sq-general-K511
1776497221	39526c3	1975517.014	10089767.337	3483	33854697	FAIL	sq-general-K398 | PHASE GARBAGE: global_phase = 0x0000001000000000 across 64 live shots (must be 0)
1776497259	39526c3	3276933.539	16738078.472	3482	33915789	FAIL	sq-general-K399 | CLASSICAL MISMATCH shot 6434: got (0xfb816a9e51482fece7b9558c943bc29154b5cf2c26ea280fb43ae34f1fa8bd71,0x58e0aedd28a0220043ce73a4f2c03f097cb00b949e2e0c903c449cb5f8e70709) exp (0x10dfb7428762a65b78abae02d3f91067007515296004395c9ba8bc0c8c432912,0xd9965626bbc0f72f53da6e76e2e1697536b6360b62d9dc782c0bbeac5a8ecfaf)
1776497301	39526c3	4583075.000	23411693.668	3481	33976705	OK	sq-general-K400
1776497335	39526c3	4583075.000	23411693.668	3481	33976705	OK	sq-general-K400-toffoli
1776497398	39526c3	4497487.000	22936988.192	3483	33366111	OK	restore-2L-K398
1776497470	39526c3	746344.823	3861598.389	3370	38959757	FAIL	sym-karatsuba-sq-K511 | CLASSICAL MISMATCH shot 1258: got (0xd7e24120afdc3c50a76c3d4d0b90cef404fd614b011b753ddaf7a92b2973c48d,0x724fa3c17e0157524647279d5d995acb827818fe472fec9de76fd662d4689bf1) exp (0xeec53fb1229b33bcdb17d4f551c69e2b61ab9cffb12bf8b3d2ee6106441af2d3,0x7d7d9e55ed4867dc599559dd62d00c84a71922ad243806de2f667c744ffb40dc)
1776497524	39526c3	746344.823	3861598.389	3370	38959757	FAIL	sym-sq-K511-fail-count | CLASSICAL MISMATCH shot 1258: got (0xd7e24120afdc3c50a76c3d4d0b90cef404fd614b011b753ddaf7a92b2973c48d,0x724fa3c17e0157524647279d5d995acb827818fe472fec9de76fd662d4689bf1) exp (0xeec53fb1229b33bcdb17d4f551c69e2b61ab9cffb12bf8b3d2ee6106441af2d3,0x7d7d9e55ed4867dc599559dd62d00c84a71922ad243806de2f667c744ffb40dc)
1776497601	39526c3	4497487.000	22936988.192	3483	33366111	OK	restore-2L-committed
1776497703	39526c3	4497487.000	22936988.192	3483	33366111	OK	verify-2L-state
1776498640	39526c3	3279266.518	16722604.859	3484	33304843	FAIL	2L-K397-K397 | CLASSICAL MISMATCH shot 6540: got (0xb67957b743d2928a2e792bd935b98c1532456ab2a04fc1f9fc50d8d0acaa9620,0x7b300981f66b2a1ea4439800d5909b50371a7cf38a94c98dfe4bfd0229d9e3dc) exp (0x3315feeb11c7f138b0c46c3dd892b589d40cf0d49576477cf429f59ae5a6227d,0x97f2e9b59cbc9127e306c47fed61bce2d87a214c07e0979077259525b9d82284)
1776499572	8b53cb6	4600548.000	23459120.934	3225	34037097	OK	revert-to-1level-baseline
1776500658	762545a	35559.440	192751.190	3110	38736071	FAIL	stride2-fused-cswap-K511 | CLASSICAL MISMATCH shot 0: got (0xc0d30f951a6693f3bdba9d110edfe56140ea284de31650ab33d70e6cf5fa2664,0x2c6624c14dace30c60f2cfa40b8c83472d2a27f2ab1f2d0a539b01959bf3c3c) exp (0xd7918ef731150a44eeb6ede64db469d5c7206bfc88ca3a3bbaf2c7d26e89e6e6,0x91a8d7710939c5cfb21cf7e1382f8233071d48c36eee66b99ba493892020db7e)
1776500677	762545a	35559.440	192751.190	3110	38736071	FAIL	stride2-count-fail | CLASSICAL MISMATCH shot 0: got (0xc0d30f951a6693f3bdba9d110edfe56140ea284de31650ab33d70e6cf5fa2664,0x2c6624c14dace30c60f2cfa40b8c83472d2a27f2ab1f2d0a539b01959bf3c3c) exp (0xd7918ef731150a44eeb6ede64db469d5c7206bfc88ca3a3bbaf2c7d26e89e6e6,0x91a8d7710939c5cfb21cf7e1382f8233071d48c36eee66b99ba493892020db7e)
1776501823	109793a	65256.000	332745.572	2993	34036633	FAIL	expanded-kaliski-scratch | CLASSICAL MISMATCH shot 102: got (0x2922d80771d74d8a79e17e6590bd849e134de5f28497b65355f439c09d20dde8,0x1862fb805cc2e8bc0c5ecabd0ed21ff790095b6e1f763407e562c0db9f533222) exp (0xdd0b9939efc6424609bda6515c4206b81670d5d2adee557714d0c9511e3ee3f4,0xdf2526eec15fb0b90f25cde6549b8c08e2e825d77a634f07f0b66a41b7de4485)
1776501901	109793a	5407089.000	27965207.447	3107	39918749	OK	expanded-scratch-K511
1776501950	109793a	5407089.000	27965207.447	3107	39918749	OK	expanded-scratch-K511-metrics
1776502011	109793a	65256.000	332745.572	2993	34036633	FAIL	expanded-K396-397 | CLASSICAL MISMATCH shot 102: got (0x2922d80771d74d8a79e17e6590bd849e134de5f28497b65355f439c09d20dde8,0x1862fb805cc2e8bc0c5ecabd0ed21ff790095b6e1f763407e562c0db9f533222) exp (0xdd0b9939efc6424609bda6515c4206b81670d5d2adee557714d0c9511e3ee3f4,0xdf2526eec15fb0b90f25cde6549b8c08e2e825d77a634f07f0b66a41b7de4485)
1776502039	109793a	65256.000	332745.572	2993	34036633	FAIL	expanded-K396-count | CLASSICAL MISMATCH shot 102: got (0x2922d80771d74d8a79e17e6590bd849e134de5f28497b65355f439c09d20dde8,0x1862fb805cc2e8bc0c5ecabd0ed21ff790095b6e1f763407e562c0db9f533222) exp (0xdd0b9939efc6424609bda6515c4206b81670d5d2adee557714d0c9511e3ee3f4,0xdf2526eec15fb0b90f25cde6549b8c08e2e825d77a634f07f0b66a41b7de4485)
1776502104	109793a	5016567.000	25724259.881	3046	37072245	OK	expanded-K450
1776502153	109793a	5016567.000	25724259.881	3046	37072245	OK	expanded-K450-t
1776502214	109793a	4869087.000	24910135.410	3026	35996405	OK	expanded-K430
1776502253	109793a	4869087.000	24910135.410	3026	35996405	OK	K430-t
1776502314	109793a	4752177.000	24273798.392	3011	35143325	OK	expanded-K415
1776502360	109793a	4752177.000	24273798.392	3011	35143325	OK	K415-t
1776502414	109793a	4671237.000	23837358.491	3001	34552605	OK	expanded-K405
1776502453	109793a	4671237.000	23837358.491	3001	34552605	OK	K405-t
1776502508	109793a	4235835.766	21605615.309	2996	34250645	FAIL	expanded-K400 | CLASSICAL MISMATCH shot 8208: got (0x1f7a28618efe54fa05531e25b011a1349c320e8c69c6b3768d56ea4e4cfd7fbd,0x5cb8bd130665a199a8a4ffb5cc6c31022adeeef74e07a3bd26bd392621b1b55a) exp (0xa0cae7ea832d26308ec664a30afa5a4d634fc4458470aeb8de2e693b93f4d8ac,0x41fba17be692c82aea895f76029cc8c613634a6198ff4a45783d9bd671a451c6)
1776502574	109793a	4646487.000	23704503.260	2998	34371957	OK	expanded-K402
1776502632	109793a	4638189.000	23660004.326	2997	34311389	OK	expanded-K401
1776502680	109793a	1906195.915	9723315.689	2997	34281017	FAIL	expanded-K1=401-K2=400 | CLASSICAL MISMATCH shot 3705: got (0x82461617100f340fd611a791f136e4da43ed893980f2f35a4f2deee9d1a0924b,0xf1f4a0c67c0a3232b355acaaafa6a352ee1dac411e5b873b7704f15b9a8e8b1b) exp (0x82461617100f340fd611a791f136e4da43ed893980f2f35a4f2deee9d1a0924b,0xf1f4a0c67c0a3232b355acaaafa6a357ee1dac411e5b873b7704f15a9a8e8746)
1776502726	109793a	427250.809	2179365.314	2997	34281017	FAIL	expanded-K1=400-K2=401 | PHASE GARBAGE: global_phase = 0x0001000000000000 across 64 live shots (must be 0)
1776502781	109793a	427250.809	2179365.314	2997	34281017	FAIL	expanded-scratch-K401-final | PHASE GARBAGE: global_phase = 0x0001000000000000 across 64 live shots (must be 0)
1776502855	109793a	4638189.000	23660004.326	2997	34311389	OK	expanded-scratch-commit
1776502935	f29ee53	2495524.681	12728867.242	2997	34250557	FAIL	probe-K1=401-K2=399 | CLASSICAL MISMATCH shot 4857: got (0x676d7eb2a0ede976c4ebdee365c4b6af78740cca281b1a8d6fa038992e414710,0xafd4c39d4f86ad2d30979c4719d01dbed2389a455a8bf6d134f2da1171e58b27) exp (0x676d7eb2a0ede976c4ebdee365c4b6af78740cca281b1a8d6fa038992e414710,0xafd4c39d4f86ad2d30979c4719d01dc2d2389a455a8bf6d134f2da0f71e58383)
1776503730	f29ee53	4884949.000	24970834.821	2969	35992333	OK	schoolbook+expanded-scratch-K401
1776503850	f29ee53	4638189.000	23660004.326	2997	34311389	OK	verify-committed-state
1776505250	f29ee53	4638189.000	23660004.326	2997	34311389	OK	verify-current
1776505458	f29ee53	415644.206	2151426.137	2997	32493765	FAIL	STEP0_SKIP=128 | CLASSICAL MISMATCH shot 817: got (0xb82dc653fbfcafd4a29e3665e47a62d2b79d1e196856c184032a71fa164a07d0,0xe66bda940527bd95d875b3a6c4511012a06dfbd7ad60bafc924be2275451334d) exp (0xc5597c85f905ad7f58461a7d9dea458703dccf65e561a59a9e9e4aa7d33a1ec3,0x39f3ee25d04befad1ca4e93379d6ee1a88042d8b21ed4396eaa9a9388584579a)
1776506005	f29ee53	3688584.220	18816399.702	3257	33548413	FAIL	restore-2level-karatsuba | CLASSICAL MISMATCH shot 7355: got (0xafce052a3b3468ddfabcc83a15d1efcec4b33536a977da39e8179baaa22d4955,0xee1091188e02947b77dcb14a50075ad5db099c4b8d7e7a1dd989cc10f7edc11d) exp (0xafce052a3b3468ddfabcc83a15d1efcec4b33536a977da39e8179baaa22d4955,0xee1091188e02947077dcb14a50075ae0db099c4e8d7e8598d989cc0df7edb5a2)
1776507837	f29ee53	4638189.000	23660004.326	2997	34311389	OK	stride2-scaffold-wrapper
1776508387	f29ee53	4638189.000	23660004.326	2997	34311389	OK	stride2-wrapper-scaffold
1776508525	f29ee53	4638189.000	23660004.326	2997	34311389	OK	stride2-scaffold-commit
1776508651	f29ee53	3420320.284	17449482.532	2997	34297077	FAIL	STEP0_SKIP=2 retest at current op stream | CLASSICAL MISMATCH shot 6655: got (0x8a9fa187b1d52f422bf1b219ba06515ee8e40155342c9390cb16b97f3f8b0920,0x8effd70583fe68107acde4e4f802ed14b29111b1a312ed83832492d2509d59bd) exp (0xe1f7a86cfed44841410b26f1a05ae87fb91a12fa273a5551f7ae9bfa2b3036ab,0xd895928898e71c19b79aadf1f7cc6942858152ee1c0c059dbc9508db339cb163)
1776509251	f29ee53	4638189.000	23660004.326	2997	34311389	OK	stride-2-wrapper-scaffold-commit
1776509459	7e5a3ac	32889.270	167802.900	2997	34311389	FAIL	u0=1-invariant-STEP1-fwd-only | CLASSICAL MISMATCH shot 0: got (0x737e1e5407998a37e21bd10a2ab3ff8011f51acf28e433475484ffa25a3c9fbd,0x344de95ac9183e32fe1d5c04e9cf469b2ae760694866331df6b67ea17ed3dfe6) exp (0xf58635b92d1b5465480c22df9bbb5ba0b3bf155e19d1e052811e894b9d20e1eb,0x205629e4ccd26323d0bd65725ac0d2d72aded739ff91c2a278d71dd9edbbde76)
1776509708	7e5a3ac	4638189.000	23660004.326	2997	34311389	OK	verify-scaffold-still-works
1776553424	7e5a3ac	4638189.000	23660004.326	2997	34311389	OK	baseline-verify
1776554514	7e5a3ac	1906195.915	9723315.689	2997	34281017	FAIL	probe K2=400 | CLASSICAL MISMATCH shot 3705: got (0x82461617100f340fd611a791f136e4da43ed893980f2f35a4f2deee9d1a0924b,0xf1f4a0c67c0a3232b355acaaafa6a352ee1dac411e5b873b7704f15b9a8e8b1b) exp (0x82461617100f340fd611a791f136e4da43ed893980f2f35a4f2deee9d1a0924b,0xf1f4a0c67c0a3232b355acaaafa6a357ee1dac411e5b873b7704f15a9a8e8746)
1776554964	7e5a3ac	427250.809	2179365.314	2997	34281017	FAIL	probe K1=400 | PHASE GARBAGE: global_phase = 0x0001000000000000 across 64 live shots (must be 0)
1776555249	7e5a3ac	230294.787	1145536.189	2997	33726599	FAIL	sparse cadd in mod_double | CLASSICAL MISMATCH shot 395: got (0x7e929e0a2f0fd80015dd9eb4bb1551c27da821ea425366cd048d8b1d00f0efd6,0xa8dd6892281b1de6e35d6652ddcd76c075d7d6562431e2d857c72275c895b9f7) exp (0x7e929e0a2f0fd80015dd9eb4bb1551c27da821ea425366cd048d8b1d00f0efd6,0xa8dd6892281b1de6e35d6652ddcd76c375d7d6562431e2d857c72274c895b624)
1776555457	7e5a3ac	4638189.000	23660004.326	2997	34311389	OK	revert sparse cadd attempt
1776555715	7e5a3ac	4638189.000	23660004.326	2997	34311389	OK	end-session baseline verify
1776556106	7e5a3ac	4638795.000	23070692.501	2997	33722963	OK	sparse cadd attempt 2 - careful trace
1776556194	7e5a3ac	4638189.000	23067952.444	2997	33719327	OK	sparse cadd v3: skip top-bit carry
1776556380	645a43d	4638189.000	23943024.278	2997	34594391	OK	sparse cadd also in mod_halve (via p)
1776556491	645a43d	4638189.000	23067952.444	2997	33719327	OK	confirm after mod_halve revert
1776556753	645a43d	4638189.000	23067952.444	2997	33719327	OK	pre-extend-sparse state
1776556813	645a43d	4638189.000	23063050.782	2997	33714422	OK	extend sparse cadd to mod_shift_right_by_k
1776556972	86c4418	4637677.000	23058701.184	2997	33708276	OK	skip with_gt at iter 0
1776557007	86c4418	4637677.000	23058701.184	2997	33708276	OK	skip with_gt at iter 0 - verify
1776557150	56222b7	2697086.426	13410016.796	2997	33708268	FAIL	iter 0 full hardcode fail check | CLASSICAL MISMATCH shot 5223: got (0x333012fb6f53c2701b8537cb4800823288ef77c2df5058c7b5d2e3d28000dbf5,0xee3377bc3cfe534ebd5ec36b17b41eefd91bedfdea7e5c129243eed032f47da0) exp (0x6e850519af08aabe6a28ab49ff53c9a1fdf8071c050a6aa7d3bb64e4c54d1481,0x15b1e5a1ab2385779ced63c1f642a78a25f3f3eade5c776ac0e47f41ca34d721)
1776557263	56222b7	4645971.000	23100236.148	2998	33765905	OK	iter 0 hardcode + K=402
1776557323	56222b7	4637677.000	23058701.184	2997	33708276	OK	restored iter 0 hardcode level
1776557401	56222b7	4637677.000	23058701.184	2997	33708276	OK	end-turn verify
1776557563	56222b7	32887.695	163539.499	2997	33708264	FAIL	iter 0 sparse load | CLASSICAL MISMATCH shot 0: got (0x3424ba5da7133708c0adeff15eb189dcd7b63642502c8862a4c533fe9b47c268,0x695aa5abe8145412245dcca930b33cbfbe72b38e5d6c880891f24d51545c2cf2) exp (0x3424ba5da7133708c0adeff15eb189dcd7b63642502c8862a4c533fe9b47c268,0xbe35bd99e8c18a9950167e24270dc7cfd605f51400b3999098100c3f0f72134)
1776557728	56222b7	4637677.000	23058701.184	2997	33708276	OK	end-turn final verify
1776558037	56222b7	4637677.000	23058701.184	2997	33708276	OK	reverted u0 hardcode
1776558159	56222b7	4637675.000	23058681.936	2997	33708276	OK	iter 0 i=0 load CCX→CX only
1776558289	56222b7	4637675.000	23058681.936	2997	33708276	OK	iter 0 i=0 forward-only CCX→CX
1776558395	56222b7	4637675.000	23058681.936	2997	33708276	OK	iter 0 i=0 load-only CCX→CX verify
1776558505	3648440	4637675.000	23058681.936	2997	33708276	OK	end-session verify
1776558637	3648440	4637163.000	23054343.233	2997	33702130	OK	backward iter 0 skip with_gt too
1776558831	012c0fd	4637161.000	23054331.929	2997	33702124	OK	skip iter 0 STEP 3 j=0 cswap
1776558874	012c0fd	4637159.000	23054329.684	2997	33702118	OK	skip iter 0 STEP 3 j=0 cswap fwd+bwd
1776559040	da3ec27	4637159.000	23054329.684	2997	33702118	OK	revert micro-opt, pursue structural
1776561715	da3ec27	2742936.383	14172709.145	2997	28952006	FAIL	STEP0_SKIP=350 both fwd+bwd | CLASSICAL MISMATCH shot 5718: got (0x77df3163f11dc9677bfc5692bcb5d401e64cf6365721aeb35fc3407dd21c5699,0x1162c549f647115f2de89891539f5cbea2e700a0b135392323de8630db18c13) exp (0x77df3163f11dc9677bfc5692bcb5d401e64cf6365721aeb35fc3407dd21c5699,0x1162c549f647115f2de89891539f60bea2e700a0b135392323de84d0db137f3)
1776561754	da3ec27	4484583.000	22672599.443	2997	31569630	OK	STEP0_SKIP=150 probe
1776561792	da3ec27	4288945.064	21939445.445	2997	30138430	FAIL	STEP0_SKIP=250 probe | CLASSICAL MISMATCH shot 8805: got (0xa46ddede25cfdb3dec69d70aac891f3af270c4b27ea50ed1a8d4fcf4f8fddf59,0xeffccbfbb0ab6fdc121506220d7c31e7e1c0e572a344021a87fdb4d3112f5b9d) exp (0xe82a17adc072cabaf84703999d0375644a0b6027d3349d572a51381610439,0xdf1618a440400aafce39dc8e6fa270e7f9cb8da904aa3963737c87a3bc2ddfa1)
1776561829	da3ec27	4433383.000	22544498.091	2997	30854030	OK	STEP0_SKIP=200 probe
1776561869	da3ec27	4407783.000	22480442.359	2997	30496230	OK	STEP0_SKIP=225 probe
1776561910	da3ec27	4395495.000	22449692.249	2997	30324486	OK	STEP0_SKIP=237 probe
1776561945	da3ec27	3702759.270	18929622.489	2997	30209990	FAIL	STEP0_SKIP=245 probe | CLASSICAL MISMATCH shot 7601: got (0x8dbc526ceb38a397df90479106a8c960c6bbdd210df85f63860840b1e537d4ff,0x88b0ae11a88574654cfd23ac1bb942ff30a3a9d1583a941a94ee3c995abe1e84) exp (0x86ae7c9a563507fe3d51eddff2f7708b11f426b6f803bfd4b74bbea05743ecc,0x313596ee32aeb00d518a86d851f41092c557935d72a3a07d1dc8b1b7246a856f)
1776561984	da3ec27	4392423.000	22442024.527	2997	30281550	OK	STEP0_SKIP=240 probe
1776562008	da3ec27	404786.348	2068650.891	2997	30252926	FAIL	STEP0_SKIP=242 probe | CLASSICAL MISMATCH shot 796: got (0x2408fe4499a313cae5336940e05601785d94cd555675c588bcbe10d9060f1230,0xa42579c2d2127e343c22c526b349627c615cb954d8a12ad962f2242531c06cdd) exp (0x2408fe4499a313cae5336940e05601785d94cd555675c588bcbe10d9060f1230,0xa42579c2d2127e343c22c526b349627d615cb954d8a12ad962f2242431c0690c)
1776562047	da3ec27	4391399.000	22439458.966	2997	30267238	OK	STEP0_SKIP=241 probe
1776562642	7e32921	4103306.128	20968160.067	2996	30209425	FAIL	K=400 probe after STEP0_SKIP | CLASSICAL MISMATCH shot 8442: got (0x130237f06ccbc5b0da66e5a8cea2af23194020a7967645e906764abd2ce38289,0x5de63a3b8907349836db714d51cbe4836d7daf97b23edfee35a827af54b17ad9) exp (0x130237f06ccbc5b0da66e5a8cea2af23194020a7967645e906764abd2ce38289,0x5de63a3b8907349836db714d51cbe4856d7daf97b23edfee35a827ad54b17337)
1776563313	7e32921	4391399.000	22439458.966	2997	30267238	OK	per-pair STEP0_SKIP refactor verify
1776563337	7e32921	434569.234	2224384.693	2997	30062262	FAIL	STEP0_SKIP_1=270 probe | CLASSICAL MISMATCH shot 890: got (0x2c4a2ed1ad79f6d59471afa4aefc88db6fa9a8309a83ee383bb2aaedd01f026f,0x135085ebc80909bfa4abd3f5751de2a3403fe52556fb41d1ab96900b4f9466dd) exp (0x9b4424d1d3eab53481e0c9359320a863357547c27dcea51c2b7784e3535cb3fa,0x4e903222bc14fa5aacd4e24a9bd93ed092c48cad031101202ccc376e22bdff50)
1776563372	7e32921	4376733.000	22402753.735	2997	30062262	OK	STEP0_SKIP_2=270 probe
1776563408	7e32921	4363083.000	22368600.010	2997	29871522	OK	STEP0_SKIP_2=300 probe
1776563442	7e32921	4159467.766	21371816.741	2997	29609622	FAIL	STEP0_SKIP_2=350 probe | CLASSICAL MISMATCH shot 8590: got (0x347627e433c3a137798daf21608105123f0f84559e398801ab7a2261738e7772,0xbda00f6bf37c965a83a7906fdfb7e9e67dcf8d62140d76d504878cf81a899329) exp (0xe0a00830882c55f05d13543377bd3e2c76e90e28d6ba032dee98b193f99477ba,0x94ae5f283afe482f917537b587facaddfc78692e6bc787ac051ff37e9e5a107a)
1776563472	7e32921	3179911.695	16321912.454	2997	29731822	FAIL	STEP0_SKIP_2=325 probe | CLASSICAL MISMATCH shot 6547: got (0x856c4684c121724acb28d0c20054caae1eb9f3202eef39cf2f09baf5fc062b06,0x11877f9b2879d562265a42c86a3d39c6955af6a776dca113d3c319fece3eb8ce) exp (0xea3b591514487cb032ccec3770629184d1a1d0528ed42f1f397ad9f2c3ad77af,0x60c9e60c348285916993606918f3448ab62f9ac9ef28ff47f94f77ad86241221)
1776563498	7e32921	1700293.014	8721298.313	2997	29813542	FAIL	STEP0_SKIP_2=310 probe | CLASSICAL MISMATCH shot 3467: got (0xc9af6a2b36ebba7c3e9c67eb4b2856f7c530fec8712fbbcb550742c87eb21d73,0xf24dc6eddfddcfa7fe08e0cd54524adfe464c3833837a718ac52525954c16d6d) exp (0xc9af6a2b36ebba7c3e9c67eb4b2856f7c530fec8712fbbcb550742c87eb21d73,0xf24dc6eddfddcfa7fe08e0cd54524ae2e464c3833837a718ac52525654c161fa)
1776563533	7e32921	3804261.766	19508442.982	2997	29842182	FAIL	STEP0_SKIP_2=305 probe | CLASSICAL MISMATCH shot 7844: got (0x65cc83c26f382ac7d2848f345950aace0f029840d57d6dd3df9f895a951221b6,0xeb343a9b2bec92e829538f0ead935db6d8c78c094bc9d2d23c02405004beeb19) exp (0x65cc83c26f382ac7d2848f345950aace0f029840d57d6dd3df9f895a951221b6,0xeb343a9b2bec92e829538f0ead935e23d8c78c094bc9d2d23c02404f04bee6dc)
1776563562	7e32921	2536903.787	13007470.517	2997	29859702	FAIL	STEP0_SKIP_2=302 probe | CLASSICAL MISMATCH shot 5220: got (0xd0d7d96cabb61cd604d752a616c600090dba9d7fa42cfa1e9ccb728c2978172a,0x5709019c3783d7829d20ac426a64141286926b9c98c10381e74568dbdaacd7a1) exp (0xc5101f637e64f9dee1a5ee09b71e6c17f58a9a63930c75d33ef30dbc98b3a677,0xb3dc9a66e5ace432995c00c92d307fd97604a1921744d3ccfd42cb1c2c207a08)
1776563597	7e32921	4362659.000	22367532.396	2997	29865598	OK	STEP0_SKIP_2=301 probe
